number,mean_noise
533,1.141076581266678
534,1.1253641854585854
535,1.1403976312196524
536,1.136648184051515
537,1.14411377827251
538,1.1466479847664985
539,1.1409328906400307
540,1.1505005270641477
541,1.1468751932839734
542,1.1424340558868837
543,1.14079712257583
544,1.1294258309299563
545,1.135774887593592
546,1.127220756030064
547,1.146622953994212
548,1.143999749635762
549,1.1209531775692065
550,1.1403425248473613
551,1.13901899393328
552,1.1409485356469034
553,1.1454548328416685
554,1.1332389002784413
555,1.1420094136702055
556,1.1498538964649305
557,1.1317944265782878
558,1.1522252854307142
559,1.1411612259548103
560,1.1315635024538702
561,1.1420885698908056
562,1.123667961286895
563,1.1278722815461333
564,1.1509941240965216
565,1.1310023315617708
566,1.131299168213998
567,1.1307552248520691
568,1.126311265066782
569,1.1336431272603993
570,1.1301875864328188
571,1.149479381060211
572,1.1470465257648434
573,1.1460612303308488
574,1.1259357763032476
575,1.1468655717167602
576,1.1400910205647403
577,1.1367456643799978
578,1.1341730471327243
579,1.1405096960263055
580,1.1426711729638626
581,1.1453390712569023
582,1.1287873215075512
583,1.1439112103020534
584,1.126251102044379
585,1.1542848847642333
586,1.1430443838303272
587,1.1394777338617017
588,1.1440613672295572
589,1.1441808970734582
590,1.1348407791361546
591,1.1376014890786001
592,1.1466085478146215
593,1.133835219701387
594,1.128154120218942
595,1.1463114356445285
596,1.1481137785398958
597,1.1415098449931302
